Sequence,Best Hit,e-value
YOL103W-A,YPR137C-A,0.0
YOL103W-A,YOR192C-B,1.92e-85
YOL103W-A,YOR192C-A,4.70e-86
YOL103W-A,YOR343W-B,8.99e-79
YOL103W-A,YOR343W-A,2.20e-79
YOL103W-B,YPL257W-B,0.0
YOL103W-B,YPR158W-B,0.0
YOL103W-B,YPR137C-B,0.0
YOL103W-B,YPR158C-D,0.0
YOL103W-B,YOR142W-B,0.0
YOL103W-B,YPR158C-C,0.0
YOL103W-B,YPL257W-A,0.0
YOL103W-B,YPR158W-A,0.0
YOL103W-B,YOR142W-A,0.0
YOL103W-B,YPR137C-A,0.0
YOL103W-B,YOR343W-B,0.0
YOL103W-B,YOR192C-B,0.0
YOL103W-B,YOR192C-A,4.70e-86
YOL103W-B,YOR343W-A,2.20e-79
YOL106W,YPR002C-A,1.09e-74
YOL161C,YPL282C,1.00e-103
YOL161C,YOR394W,1.00e-103
YOR012W,YOR013W,5.69e-106
YOR071C,YOR192C,0.0
YOR104W,YOR105W,3.61e-156
YOR142W-A,YPR158W-B,0.0
YOR142W-A,YPR158W-A,0.0
YOR142W-A,YOR142W-B,0.0
YOR142W-A,YPR158C-D,0.0
YOR142W-A,YPR158C-C,0.0
YOR142W-A,YPL257W-B,0.0
YOR142W-A,YPL257W-A,0.0
YOR142W-A,YPR137C-B,0.0
YOR142W-A,YPR137C-A,0.0
YOR142W-A,YOR192C-B,8.87e-89
YOR142W-A,YOR192C-A,2.17e-89
YOR142W-A,YOR343W-B,8.93e-84
YOR142W-A,YOR343W-A,2.18e-84
YOR142W-B,YPR158W-B,0.0
YOR142W-B,YPL257W-B,0.0
YOR142W-B,YPR158C-D,0.0
YOR142W-B,YPR137C-B,0.0
YOR142W-B,YPR158W-A,0.0
YOR142W-B,YPR158C-C,0.0
YOR142W-B,YPL257W-A,0.0
YOR142W-B,YPR137C-A,0.0
YOR142W-B,YOR343W-B,0.0
YOR142W-B,YOR192C-B,0.0
YOR142W-B,YOR192C-A,2.17e-89
YOR142W-B,YOR343W-A,2.18e-84
YOR192C-A,YOR192C-B,0.0
YOR192C-A,YOR343W-B,0.0
YOR192C-A,YOR343W-A,0.0
YOR192C-A,YPL257W-B,8.73e-94
YOR192C-A,YPL257W-A,2.16e-94
YOR192C-A,YPR158W-B,8.80e-89
YOR192C-A,YPR158W-A,2.18e-89
YOR192C-A,YPR158C-D,8.79e-89
YOR192C-A,YPR158C-C,2.18e-89
YOR192C-A,YOR192C-C,1.44e-14
YOR192C-B,YOR343W-B,0.0
YOR192C-B,YPR137C-B,0.0
YOR192C-B,YOR343W-A,0.0
YOR192C-B,YPL257W-B,0.0
YOR192C-B,YPR158W-B,0.0
YOR192C-B,YPR158C-D,0.0
YOR192C-B,YPL257W-A,2.16e-94
YOR192C-B,YPR158W-A,2.18e-89
YOR192C-B,YPR158C-C,2.18e-89
YOR192C-B,YOR192C-C,1.44e-14
YOR199W,YOR200W,8.73e-44
YOR202W,YOR203W,4.79e-16
YOR234C,YPL143W,6.18e-118
YOR247W,YOR248W,3.33e-156
YOR299W,YOR300W,8.54e-48
YOR309C,YOR310C,3.98e-132
YOR343W-A,YOR343W-B,0.0
YOR343W-A,YPR158W-B,8.86e-84
YOR343W-A,YPR158W-A,2.19e-84
YOR343W-A,YPL257W-B,4.12e-82
YOR343W-A,YPL257W-A,1.02e-82
YOR343W-A,YPR158C-D,4.15e-77
YOR343W-A,YPR158C-C,1.03e-77
YOR343W-B,YPR137C-B,0.0
YOR343W-B,YPL257W-B,0.0
YOR343W-B,YPR158W-B,0.0
YOR343W-B,YPR158C-D,0.0
YOR343W-B,YPR158W-A,2.19e-84
YOR343W-B,YPL257W-A,1.02e-82
YOR343W-B,YPR158C-C,1.03e-77
YOR388C,YPL275W,0.0
YOR388C,YPL276W,0.0
YOR389W,YPL277C,0.0
YOR389W,YPL278C,1.99e-158
YOR390W,YPL279C,0.0
YOR391C,YPL280W,0.0
YOR393W,YPL281C,0.0
YOR394W,YPL282C,0.0
YOR396C-A,YPR204C-A,0.0
YOR396C-A,YPL283W-B,0.0
YOR396W,YPL283C,0.0
YOR396W,YPR204W,0.0
YOR396W,YPR202W,0.0
YOR396W,YPR203W,9.59e-147
YPL257W-A,YPL257W-B,0.0
YPL257W-A,YPR158C-D,0.0
YPL257W-A,YPR158C-C,0.0
YPL257W-A,YPR137C-B,0.0
YPL257W-A,YPR137C-A,0.0
YPL257W-A,YPR158W-B,0.0
YPL257W-A,YPR158W-A,0.0
YPL257W-B,YPR137C-B,0.0
YPL257W-B,YPR158W-B,0.0
YPL257W-B,YPR158C-D,0.0
YPL257W-B,YPR158C-C,0.0
YPL257W-B,YPR137C-A,0.0
YPL257W-B,YPR158W-A,0.0
YPL283C,YPR204W,0.0
YPL283C,YPR202W,0.0
YPL283C,YPR203W,2.08e-143
YPL283W-B,YPR204C-A,0.0
YPR038W,YPR039W,6.78e-94
YPR039W,YPR040W,5.43e-15
YPR052C,YPR053C,2.01e-95
YPR077C,YPR078C,0.0
YPR137C-A,YPR137C-B,0.0
YPR137C-A,YPR158C-D,0.0
YPR137C-A,YPR158C-C,0.0
YPR137C-A,YPR158W-B,0.0
YPR137C-A,YPR158W-A,0.0
YPR137C-B,YPR158W-B,0.0
YPR137C-B,YPR158C-D,0.0
YPR137C-B,YPR158C-C,0.0
YPR137C-B,YPR158W-A,0.0
YPR158C-C,YPR158C-D,0.0
YPR158C-C,YPR158W-B,0.0
YPR158C-C,YPR158W-A,0.0
YPR158C-D,YPR158W-B,0.0
YPR158C-D,YPR158W-A,0.0
YPR158W-A,YPR158W-B,0.0
YPR160W,YPR160W-A,2.38e-37
YPR169W-A,YPR170W-B,2.53e-113
YPR169W-A,YPR170W-A,2.32e-36
YPR170W-A,YPR170W-B,5.59e-95
Q0010,Q0017,3.29e-39
Q0045,Q0070,0.0
Q0045,Q0065,0.0
Q0045,Q0060,0.0
Q0045,Q0055,0.0
Q0045,Q0050,0.0
Q0045,Q0075,0.0
Q0050,Q0070,0.0
Q0050,Q0065,0.0
Q0050,Q0060,0.0
Q0050,Q0055,0.0
Q0055,Q0070,0.0
Q0055,Q0065,0.0
Q0055,Q0060,0.0
Q0060,Q0070,0.0
Q0060,Q0065,0.0
Q0065,Q0070,0.0
Q0105,Q0120,0.0
Q0105,Q0115,0.0
Q0105,Q0110,0.0
Q0110,Q0120,0.0
Q0110,Q0115,0.0
Q0115,Q0120,0.0
